,0
907,1.877
908,1.874
909,1.874
910,1.874
911,1.874
912,1.874
913,1.874
914,1.874
915,1.87
916,1.87
917,1.87
918,1.866
919,1.866
920,1.866
921,1.866
922,1.863
923,1.859
924,1.859
925,1.855
926,1.855
927,1.855
928,1.855
929,1.855
930,1.855
931,1.855
932,1.855
933,1.855
934,1.855
935,1.852
936,1.852
937,1.848
938,1.845
939,1.845
940,1.845
941,1.845
942,1.845
943,1.841
944,1.841
945,1.837
946,1.837
947,1.837
948,1.837
949,1.841
950,1.845
951,1.841
952,1.841
953,1.837
954,1.834
955,1.834
956,1.837
957,1.837
958,1.837
959,1.841
960,1.841
961,1.841
962,1.841
963,1.837
964,1.837
965,1.834
966,1.834
967,1.834
968,1.83
969,1.83
970,1.83
971,1.83
972,1.834
973,1.834
974,1.83
975,1.826
976,1.823
977,1.819
978,1.823
979,1.823
980,1.83
981,1.834
982,1.837
983,1.834
984,1.83
985,1.83
986,1.83
987,1.83
988,1.834
989,1.841
990,1.845
991,1.848
992,1.855
993,1.866
994,1.87
995,1.881
996,1.888
997,1.895
998,1.902
999,1.906
1000,1.91
1001,1.917
1002,1.921
1003,1.924
1004,1.931
1005,1.924
1006,1.921
1007,1.917
1008,1.917
1009,1.917
1010,1.917
1011,1.924
1012,1.928
1013,1.928
1014,1.928
1015,1.928
1016,1.924
1017,1.921
1018,1.917
1019,1.913
1020,1.91
1021,1.902
1022,1.895
1023,1.892
1024,1.888
1025,1.884
1026,1.884
1027,1.881
1028,1.881
1029,1.884
1030,1.884
1031,1.892
1032,1.892
1033,1.895
1034,1.895
1035,1.892
1036,1.892
1037,1.892
1038,1.888
1039,1.884
1040,1.881
1041,1.877
1042,1.874
1043,1.874
1044,1.874
1045,1.87
1046,1.87
1047,1.87
1048,1.866
1049,1.863
1050,1.863
1051,1.859
1052,1.859
1053,1.852
1054,1.837
1055,1.819
1056,1.79
1057,1.758
1058,1.729
1059,1.696
1060,1.664
1061,1.628
1062,1.588
1063,1.544
1064,1.494
1065,1.425
1066,1.349
1067,1.291
1068,1.262
1069,1.28
1070,1.331
1071,1.396
1072,1.45
1073,1.483
1074,1.49
1075,1.501
1076,1.566
1077,1.711
1078,1.921
1079,2.159
1080,2.405
1081,2.637
1082,2.817
1083,2.919
1084,2.94
1085,2.89
1086,2.785
1087,2.644
1088,2.481
1089,2.315
1090,2.166
1091,2.043
1092,1.949
1093,1.884
1094,1.845
1095,1.823
1096,1.816
1097,1.816
1098,1.819
1099,1.819
1100,1.823
1101,1.826
1102,1.83
1103,1.83
1104,1.83
1105,1.83
1106,1.83
1107,1.83
1108,1.83
1109,1.83
1110,1.834
1111,1.834
1112,1.837
1113,1.837
1114,1.837
1115,1.837
1116,1.841
1117,1.841
1118,1.841
1119,1.837
1120,1.834
1121,1.834
1122,1.83
1123,1.834
1124,1.826
1125,1.826
1126,1.83
1127,1.83
1128,1.83
1129,1.834
1130,1.834
1131,1.837
1132,1.837
1133,1.837
1134,1.837
1135,1.837
1136,1.837
1137,1.834
1138,1.834
1139,1.834
1140,1.834
1141,1.834
1142,1.834
1143,1.834
1144,1.837
1145,1.837
1146,1.834
1147,1.83
1148,1.83
1149,1.834
1150,1.834
1151,1.834
1152,1.834
1153,1.837
1154,1.837
1155,1.837
1156,1.841
1157,1.837
1158,1.841
1159,1.841
1160,1.841
1161,1.841
1162,1.845
1163,1.845
1164,1.845
1165,1.845
1166,1.852
1167,1.852
1168,1.852
1169,1.855
1170,1.859
1171,1.863
1172,1.863
1173,1.863
1174,1.863
1175,1.863
1176,1.859
1177,1.863
1178,1.859
1179,1.863
1180,1.863
1181,1.866
1182,1.866
1183,1.87
1184,1.874
1185,1.881
1186,1.881
1187,1.877
1188,1.877
1189,1.87
1190,1.87
1191,1.87
1192,1.87
1193,1.87
1194,1.87
1195,1.874
1196,1.877
1197,1.881
1198,1.881
1199,1.888
1200,1.892
1201,1.892
1202,1.892
1203,1.892
1204,1.892
1205,1.892
1206,1.895
1207,1.895
1208,1.899
1209,1.902
1210,1.906
1211,1.906
1212,1.906
1213,1.91
1214,1.913
1215,1.913
1216,1.917
1217,1.921
1218,1.921
1219,1.924
1220,1.928
1221,1.931
1222,1.935
1223,1.935
1224,1.935
1225,1.931
1226,1.928
1227,1.921
1228,1.917
1229,1.913
1230,1.91
1231,1.902
1232,1.899
1233,1.892
1234,1.888
1235,1.881
1236,1.874
1237,1.866
1238,1.863
1239,1.855
1240,1.845
1241,1.841
1242,1.837
1243,1.834
1244,1.834
1245,1.83
1246,1.83
1247,1.83
1248,1.83
1249,1.826
1250,1.823
1251,1.823
1252,1.823
1253,1.823
1254,1.823
1255,1.823
1256,1.826
1257,1.826
1258,1.83
1259,1.834
1260,1.834
1261,1.841
1262,1.841
1263,1.841
1264,1.845
1265,1.845
1266,1.845
1267,1.845
1268,1.848
1269,1.848
1270,1.848
1271,1.852
1272,1.855
1273,1.855
1274,1.859
1275,1.859
1276,1.859
1277,1.859
1278,1.855
1279,1.855
1280,1.855
1281,1.859
1282,1.859
1283,1.855
1284,1.855
1285,1.855
1286,1.852
1287,1.852
1288,1.852
1289,1.852
1290,1.852
1291,1.852
1292,1.852
1293,1.852
1294,1.852
1295,1.848
1296,1.852
1297,1.852
1298,1.852
1299,1.852
1300,1.852
1301,1.848
1302,1.845
1303,1.845
1304,1.845
1305,1.845
1306,1.845
1307,1.848
1308,1.845
1309,1.845
1310,1.845
1311,1.845
1312,1.848
1313,1.852
1314,1.852
1315,1.852
1316,1.855
1317,1.855
1318,1.855
1319,1.855
1320,1.855
1321,1.855
1322,1.855
1323,1.855
1324,1.855
1325,1.855
1326,1.855
1327,1.859
1328,1.855
1329,1.859
1330,1.859
1331,1.863
1332,1.863
1333,1.863
1334,1.863
1335,1.863
1336,1.866
1337,1.866
1338,1.866
1339,1.87
1340,1.874
1341,1.874
1342,1.874
1343,1.877
1344,1.877
1345,1.881
1346,1.877
1347,1.877
1348,1.877
1349,1.877
1350,1.884
1351,1.884
1352,1.884
1353,1.884
1354,1.884
1355,1.884
1356,1.884
1357,1.888
1358,1.892
1359,1.895
1360,1.899
1361,1.902
1362,1.902
1363,1.906
1364,1.906
1365,1.906
1366,1.906
1367,1.902
1368,1.899
1369,1.895
1370,1.895
1371,1.892
1372,1.895
1373,1.895
1374,1.899
1375,1.899
1376,1.902
1377,1.902
1378,1.902
1379,1.902
1380,1.902
1381,1.902
1382,1.902
1383,1.906
1384,1.902
1385,1.906
1386,1.902
1387,1.902
1388,1.906
1389,1.902
1390,1.899
1391,1.899
1392,1.895
1393,1.895
1394,1.899
1395,1.895
1396,1.895
1397,1.899
1398,1.899
1399,1.902
1400,1.906
1401,1.906
1402,1.906
1403,1.91
1404,1.906
1405,1.906
1406,1.906
1407,1.906
1408,1.906
1409,1.906
1410,1.906
1411,1.91
1412,1.91
1413,1.91
1414,1.91
1415,1.913
1416,1.91
1417,1.91
1418,1.91
1419,1.91
1420,1.91
1421,1.91
1422,1.91
1423,1.906
