,0
532,1.978
533,1.989
534,1.993
535,2.0
536,2.004
537,2.007
538,2.011
539,2.018
540,2.018
541,2.022
542,2.022
543,2.022
544,2.022
545,2.022
546,2.022
547,2.022
548,2.018
549,2.015
550,2.015
551,2.007
552,2.0
553,1.993
554,1.989
555,1.986
556,1.982
557,1.978
558,1.978
559,1.971
560,1.964
561,1.953
562,1.942
563,1.928
564,1.917
565,1.906
566,1.899
567,1.892
568,1.881
569,1.87
570,1.859
571,1.852
572,1.837
573,1.823
574,1.808
575,1.798
576,1.787
577,1.783
578,1.776
579,1.772
580,1.765
581,1.758
582,1.754
583,1.747
584,1.74
585,1.736
586,1.732
587,1.729
588,1.729
589,1.725
590,1.722
591,1.722
592,1.722
593,1.725
594,1.725
595,1.729
596,1.729
597,1.729
598,1.729
599,1.725
600,1.725
601,1.725
602,1.725
603,1.729
604,1.732
605,1.74
606,1.747
607,1.754
608,1.758
609,1.761
610,1.761
611,1.761
612,1.765
613,1.769
614,1.772
615,1.776
616,1.776
617,1.776
618,1.772
619,1.769
620,1.769
621,1.769
622,1.769
623,1.769
624,1.769
625,1.769
626,1.772
627,1.769
628,1.769
629,1.765
630,1.761
631,1.761
632,1.761
633,1.758
634,1.761
635,1.765
636,1.765
637,1.765
638,1.761
639,1.761
640,1.761
641,1.758
642,1.758
643,1.758
644,1.758
645,1.754
646,1.758
647,1.758
648,1.754
649,1.754
650,1.758
651,1.758
652,1.758
653,1.761
654,1.761
655,1.765
656,1.761
657,1.761
658,1.761
659,1.761
660,1.761
661,1.761
662,1.758
663,1.758
664,1.754
665,1.754
666,1.751
667,1.751
668,1.751
669,1.754
670,1.751
671,1.751
672,1.754
673,1.758
674,1.758
675,1.758
676,1.758
677,1.754
678,1.754
679,1.754
680,1.758
681,1.758
682,1.758
683,1.761
684,1.765
685,1.765
686,1.765
687,1.769
688,1.772
689,1.772
690,1.776
691,1.779
692,1.776
693,1.776
694,1.772
695,1.772
696,1.769
697,1.769
698,1.772
699,1.776
700,1.776
701,1.779
702,1.783
703,1.783
704,1.787
705,1.787
706,1.783
707,1.779
708,1.779
709,1.779
710,1.783
711,1.783
712,1.787
713,1.787
714,1.79
715,1.79
716,1.79
717,1.79
718,1.79
719,1.787
720,1.783
721,1.779
722,1.776
723,1.779
724,1.779
725,1.776
726,1.779
727,1.783
728,1.787
729,1.794
730,1.798
731,1.798
732,1.798
733,1.798
734,1.798
735,1.794
736,1.794
737,1.798
738,1.798
739,1.798
740,1.801
741,1.801
742,1.805
743,1.805
744,1.808
745,1.808
746,1.812
747,1.816
748,1.819
749,1.823
750,1.823
751,1.823
752,1.823
753,1.826
754,1.826
755,1.83
756,1.83
757,1.83
758,1.83
759,1.83
760,1.826
761,1.826
762,1.826
763,1.823
764,1.823
765,1.826
766,1.826
767,1.83
768,1.83
769,1.83
770,1.83
771,1.83
772,1.826
773,1.826
774,1.826
775,1.826
776,1.826
777,1.83
778,1.83
779,1.83
780,1.83
781,1.826
782,1.826
783,1.83
784,1.83
785,1.834
786,1.837
787,1.837
788,1.841
789,1.837
790,1.837
791,1.837
792,1.837
793,1.841
794,1.841
795,1.841
796,1.841
797,1.845
798,1.845
799,1.845
800,1.845
801,1.845
802,1.845
803,1.845
804,1.845
805,1.848
806,1.848
807,1.848
808,1.845
809,1.845
810,1.837
811,1.83
812,1.826
813,1.826
814,1.826
815,1.83
816,1.83
817,1.834
818,1.841
819,1.841
820,1.848
821,1.845
822,1.848
823,1.852
824,1.855
825,1.863
826,1.87
827,1.874
828,1.874
829,1.877
830,1.881
831,1.884
832,1.884
833,1.892
834,1.895
835,1.899
836,1.899
837,1.899
838,1.895
839,1.888
840,1.881
841,1.874
842,1.877
843,1.877
844,1.877
845,1.877
846,1.877
847,1.874
848,1.87
849,1.866
850,1.863
851,1.863
852,1.863
853,1.863
854,1.863
855,1.863
856,1.863
857,1.863
858,1.863
859,1.863
860,1.866
861,1.866
862,1.866
