,0
532,1.689
533,1.685
534,1.685
535,1.685
536,1.685
537,1.682
538,1.682
539,1.685
540,1.682
541,1.678
542,1.678
543,1.678
544,1.678
545,1.675
546,1.675
547,1.671
548,1.671
549,1.671
550,1.675
551,1.675
552,1.675
553,1.678
554,1.678
555,1.682
556,1.689
557,1.693
558,1.696
559,1.7
560,1.7
561,1.704
562,1.7
563,1.7
564,1.7
565,1.7
566,1.704
567,1.704
568,1.704
569,1.707
570,1.711
571,1.714
572,1.714
573,1.714
574,1.718
575,1.718
576,1.722
577,1.722
578,1.725
579,1.729
580,1.736
581,1.74
582,1.743
583,1.74
584,1.74
585,1.736
586,1.736
587,1.736
588,1.736
589,1.736
590,1.74
591,1.74
592,1.743
593,1.747
594,1.747
595,1.751
596,1.751
597,1.754
598,1.754
599,1.758
600,1.758
601,1.761
602,1.765
603,1.765
604,1.769
605,1.765
606,1.769
607,1.769
608,1.772
609,1.776
610,1.776
611,1.776
612,1.779
613,1.779
614,1.779
615,1.783
616,1.779
617,1.779
618,1.779
619,1.776
620,1.776
621,1.776
622,1.779
623,1.783
624,1.783
625,1.787
626,1.79
627,1.79
628,1.79
629,1.79
630,1.79
631,1.79
632,1.794
633,1.798
634,1.801
635,1.805
636,1.805
637,1.805
638,1.801
639,1.801
640,1.798
641,1.798
642,1.801
643,1.805
644,1.805
645,1.808
646,1.808
647,1.812
648,1.808
649,1.812
650,1.812
651,1.808
652,1.805
653,1.805
654,1.805
655,1.805
656,1.805
657,1.801
658,1.805
659,1.801
660,1.801
661,1.801
662,1.801
663,1.801
664,1.801
665,1.805
666,1.805
667,1.812
668,1.816
669,1.823
670,1.826
671,1.83
672,1.83
673,1.834
674,1.834
675,1.834
676,1.83
677,1.834
678,1.834
679,1.834
680,1.837
681,1.837
682,1.837
683,1.834
684,1.834
685,1.834
686,1.834
687,1.834
688,1.837
689,1.841
690,1.848
691,1.852
692,1.848
693,1.845
694,1.841
695,1.837
696,1.83
697,1.826
698,1.826
699,1.83
700,1.837
701,1.852
702,1.866
703,1.877
704,1.892
705,1.899
706,1.906
707,1.91
708,1.917
709,1.921
710,1.928
711,1.928
712,1.931
713,1.924
714,1.921
715,1.913
716,1.906
717,1.902
718,1.902
719,1.902
720,1.902
721,1.902
722,1.91
723,1.913
724,1.913
725,1.917
726,1.917
727,1.913
728,1.91
729,1.902
730,1.895
731,1.888
732,1.884
733,1.881
734,1.881
735,1.877
736,1.877
737,1.881
738,1.881
739,1.884
740,1.888
741,1.892
742,1.892
743,1.892
744,1.892
745,1.888
746,1.884
747,1.884
748,1.881
749,1.877
750,1.881
751,1.877
752,1.877
753,1.877
754,1.881
755,1.888
756,1.892
757,1.892
758,1.895
759,1.899
760,1.902
761,1.906
762,1.91
763,1.91
764,1.913
765,1.917
766,1.921
767,1.921
768,1.921
769,1.917
770,1.913
771,1.91
772,1.902
773,1.888
774,1.87
775,1.845
776,1.816
777,1.779
778,1.736
779,1.7
780,1.675
781,1.682
782,1.729
783,1.837
784,2.025
785,2.264
786,2.532
787,2.799
788,3.053
789,3.233
790,3.342
791,3.382
792,3.396
793,3.414
794,3.432
795,3.429
796,3.378
797,3.284
798,3.154
799,2.998
800,2.825
801,2.662
802,2.525
803,2.42
804,2.347
805,2.297
806,2.253
807,2.217
808,2.181
809,2.148
810,2.112
811,2.072
812,2.04
813,2.004
814,1.971
815,1.939
816,1.913
817,1.892
818,1.877
819,1.866
820,1.863
821,1.852
822,1.848
823,1.841
824,1.837
825,1.837
826,1.834
827,1.834
828,1.834
829,1.834
830,1.834
831,1.834
832,1.83
833,1.826
834,1.826
835,1.823
836,1.823
837,1.823
838,1.823
839,1.823
840,1.826
841,1.826
842,1.83
843,1.83
844,1.834
845,1.834
846,1.837
847,1.841
848,1.845
849,1.845
850,1.848
851,1.848
852,1.852
853,1.859
854,1.866
855,1.87
856,1.874
857,1.877
858,1.877
859,1.881
860,1.881
861,1.884
862,1.888
863,1.895
864,1.899
865,1.902
866,1.906
867,1.91
868,1.913
869,1.913
870,1.917
871,1.921
872,1.928
873,1.931
874,1.939
875,1.942
876,1.949
877,1.957
878,1.964
879,1.975
880,1.986
881,2.0
882,2.015
883,2.029
884,2.04
885,2.054
886,2.058
887,2.065
888,2.069
889,2.072
890,2.076
891,2.076
892,2.08
893,2.087
894,2.098
895,2.109
896,2.119
897,2.123
898,2.13
899,2.134
900,2.138
901,2.145
902,2.152
903,2.156
904,2.166
905,2.174
906,2.181
907,2.188
908,2.192
909,2.199
910,2.203
911,2.203
912,2.206
913,2.206
914,2.206
915,2.21
916,2.21
917,2.21
918,2.203
919,2.192
920,2.185
921,2.174
922,2.163
923,2.152
924,2.138
925,2.119
926,2.101
927,2.083
928,2.062
929,2.036
930,2.011
931,1.989
932,1.968
933,1.949
934,1.928
935,1.91
936,1.892
937,1.87
938,1.848
939,1.834
940,1.812
941,1.798
942,1.787
943,1.776
944,1.769
