,0
532,320.0
533,319.0
534,318.0
535,320.0
536,322.0
537,323.0
538,319.0
539,320.0
540,318.0
541,315.0
542,311.0
543,310.0
544,316.0
545,326.0
546,328.0
547,328.0
548,328.0
549,332.0
550,336.0
551,345.0
552,365.0
553,400.0
554,429.0
555,432.0
556,417.0
557,385.0
558,337.0
559,299.0
560,294.0
561,314.0
562,333.0
563,344.0
564,341.0
565,342.0
566,337.0
567,334.0
568,337.0
569,332.0
570,332.0
571,331.0
572,337.0
573,345.0
574,347.0
575,344.0
576,339.0
577,338.0
578,340.0
579,345.0
580,346.0
581,345.0
582,341.0
583,338.0
584,345.0
585,348.0
586,351.0
587,350.0
588,351.0
589,353.0
590,354.0
591,355.0
592,355.0
593,358.0
594,365.0
595,369.0
596,366.0
597,362.0
598,363.0
599,368.0
600,374.0
601,371.0
602,372.0
603,375.0
604,380.0
605,382.0
606,385.0
607,385.0
608,387.0
609,384.0
610,373.0
611,369.0
612,365.0
613,364.0
614,367.0
615,355.0
616,339.0
617,331.0
618,321.0
619,318.0
620,321.0
621,321.0
622,321.0
623,315.0
624,309.0
625,303.0
626,303.0
627,302.0
628,302.0
629,303.0
630,304.0
631,301.0
632,298.0
633,303.0
634,306.0
635,307.0
636,305.0
637,305.0
638,305.0
639,306.0
640,311.0
641,314.0
642,305.0
643,307.0
644,309.0
645,312.0
646,320.0
647,316.0
648,314.0
649,304.0
650,297.0
651,310.0
652,323.0
653,325.0
654,320.0
655,315.0
656,308.0
657,313.0
658,314.0
659,315.0
660,312.0
661,312.0
662,316.0
663,317.0
664,321.0
665,323.0
666,320.0
667,319.0
668,317.0
669,314.0
670,316.0
671,316.0
672,314.0
673,309.0
674,309.0
675,316.0
676,321.0
677,326.0
678,322.0
679,312.0
680,315.0
681,318.0
682,321.0
683,325.0
684,328.0
685,326.0
686,318.0
687,316.0
688,320.0
689,322.0
690,322.0
691,325.0
692,324.0
693,323.0
694,321.0
695,323.0
696,321.0
697,320.0
698,322.0
699,320.0
700,321.0
701,326.0
702,329.0
703,323.0
704,319.0
705,311.0
706,309.0
707,311.0
708,314.0
709,304.0
710,302.0
711,306.0
712,317.0
713,317.0
714,319.0
715,322.0
716,323.0
717,323.0
718,321.0
719,320.0
720,316.0
721,320.0
722,327.0
723,330.0
724,342.0
725,356.0
726,377.0
727,405.0
728,438.0
729,435.0
730,420.0
731,374.0
732,319.0
733,288.0
734,300.0
735,322.0
736,341.0
737,344.0
738,338.0
739,336.0
740,332.0
741,332.0
742,334.0
743,335.0
744,335.0
745,342.0
746,337.0
747,328.0
748,331.0
749,339.0
750,342.0
751,342.0
752,347.0
753,342.0
754,340.0
755,342.0
756,345.0
757,342.0
758,341.0
759,345.0
760,348.0
761,349.0
762,349.0
763,344.0
764,346.0
765,348.0
766,355.0
767,357.0
768,362.0
769,365.0
770,366.0
771,367.0
772,366.0
773,372.0
774,373.0
775,370.0
776,369.0
777,373.0
778,377.0
779,380.0
780,387.0
781,388.0
782,383.0
783,374.0
784,371.0
785,374.0
786,373.0
787,366.0
788,352.0
789,349.0
790,348.0
791,336.0
792,328.0
793,324.0
794,319.0
795,315.0
796,311.0
797,310.0
798,313.0
799,312.0
800,309.0
801,308.0
802,304.0
803,304.0
804,303.0
805,305.0
806,305.0
807,305.0
808,305.0
809,306.0
810,306.0
811,307.0
812,309.0
813,312.0
814,312.0
815,313.0
816,314.0
817,307.0
818,313.0
819,313.0
820,316.0
821,319.0
822,319.0
823,321.0
824,321.0
825,321.0
826,325.0
827,324.0
828,321.0
829,318.0
830,322.0
831,324.0
832,327.0
833,314.0
834,308.0
835,316.0
836,326.0
837,327.0
838,327.0
839,325.0
840,324.0
841,321.0
842,314.0
843,314.0
844,320.0
845,325.0
846,320.0
847,319.0
848,321.0
849,320.0
850,323.0
851,325.0
852,325.0
853,320.0
854,317.0
855,323.0
856,323.0
857,315.0
858,316.0
859,320.0
860,319.0
861,323.0
862,324.0
863,320.0
864,323.0
865,329.0
866,330.0
867,326.0
868,325.0
869,325.0
870,325.0
871,329.0
872,334.0
873,336.0
874,335.0
875,330.0
876,331.0
877,337.0
878,337.0
879,326.0
880,325.0
881,331.0
882,337.0
883,336.0
884,327.0
885,320.0
886,322.0
887,320.0
888,321.0
889,315.0
890,314.0
891,319.0
892,320.0
893,320.0
894,320.0
895,327.0
896,326.0
897,329.0
898,331.0
899,330.0
900,326.0
901,329.0
902,328.0
903,327.0
904,328.0
905,328.0
906,337.0
907,353.0
908,367.0
909,402.0
910,438.0
911,453.0
912,438.0
913,411.0
914,369.0
915,321.0
916,299.0
917,309.0
918,334.0
919,350.0
920,349.0
921,346.0
922,341.0
923,341.0
924,346.0
925,346.0
926,348.0
927,346.0
928,346.0
929,344.0
930,345.0
931,343.0
932,350.0
933,348.0
934,347.0
935,349.0
936,350.0
937,353.0
938,355.0
939,354.0
940,354.0
941,352.0
942,352.0
943,357.0
944,361.0
945,356.0
946,353.0
947,360.0
948,362.0
949,367.0
950,370.0
951,368.0
952,364.0
953,364.0
954,372.0
955,379.0
956,381.0
957,377.0
958,377.0
959,379.0
960,385.0
961,387.0
962,389.0
963,389.0
964,392.0
965,387.0
966,382.0
967,382.0
968,375.0
969,370.0
970,364.0
971,360.0
972,351.0
973,341.0
974,337.0
975,339.0
976,331.0
977,324.0
978,323.0
979,323.0
980,321.0
981,319.0
982,318.0
983,315.0
984,315.0
985,311.0
986,310.0
987,310.0
988,311.0
989,310.0
990,314.0
991,312.0
992,308.0
993,310.0
994,314.0
995,315.0
996,315.0
997,311.0
998,310.0
999,313.0
1000,318.0
1001,322.0
1002,324.0
1003,322.0
1004,318.0
1005,318.0
1006,320.0
1007,318.0
1008,316.0
1009,318.0
1010,317.0
1011,317.0
1012,323.0
1013,332.0
1014,332.0
1015,330.0
1016,322.0
1017,320.0
1018,324.0
1019,327.0
1020,329.0
1021,323.0
1022,317.0
1023,321.0
1024,322.0
1025,324.0
1026,322.0
1027,327.0
1028,329.0
1029,324.0
1030,318.0
1031,317.0
1032,317.0
1033,322.0
1034,324.0
1035,319.0
1036,315.0
1037,320.0
1038,323.0
1039,323.0
1040,324.0
1041,321.0
1042,325.0
1043,332.0
1044,335.0
1045,333.0
1046,334.0
1047,336.0
1048,336.0
1049,334.0
1050,332.0
1051,336.0
1052,332.0
1053,324.0
1054,322.0
1055,323.0
1056,325.0
1057,325.0
1058,325.0
1059,325.0
1060,321.0
1061,319.0
1062,316.0
1063,313.0
1064,320.0
1065,326.0
1066,324.0
1067,319.0
1068,319.0
1069,318.0
1070,318.0
1071,314.0
1072,317.0
1073,322.0
1074,326.0
1075,327.0
1076,322.0
1077,319.0
1078,321.0
1079,335.0
1080,346.0
1081,356.0
1082,389.0
1083,434.0
1084,456.0
1085,438.0
1086,413.0
1087,376.0
1088,325.0
1089,304.0
1090,310.0
1091,323.0
1092,337.0
1093,343.0
1094,336.0
1095,331.0
1096,335.0
1097,335.0
1098,336.0
1099,338.0
1100,344.0
1101,345.0
1102,342.0
1103,336.0
1104,339.0
1105,343.0
1106,339.0
1107,339.0
1108,336.0
1109,336.0
1110,344.0
1111,351.0
1112,348.0
1113,351.0
1114,348.0
1115,346.0
1116,342.0
1117,340.0
1118,356.0
1119,364.0
1120,366.0
1121,365.0
1122,360.0
1123,360.0
1124,358.0
1125,362.0
1126,369.0
1127,367.0
1128,370.0
1129,378.0
1130,386.0
1131,387.0
1132,384.0
1133,377.0
1134,378.0
1135,385.0
1136,388.0
1137,383.0
1138,387.0
1139,382.0
1140,377.0
1141,374.0
1142,372.0
1143,363.0
1144,356.0
1145,359.0
1146,350.0
1147,339.0
1148,329.0
1149,321.0
1150,322.0
1151,324.0
1152,318.0
1153,314.0
1154,315.0
1155,312.0
1156,311.0
1157,310.0
1158,304.0
1159,307.0
1160,306.0
1161,310.0
1162,316.0
1163,309.0
1164,309.0
1165,315.0
1166,315.0
1167,315.0
1168,314.0
1169,314.0
1170,316.0
1171,314.0
1172,313.0
1173,313.0
1174,314.0
1175,312.0
1176,315.0
1177,312.0
1178,312.0
1179,318.0
1180,322.0
1181,315.0
1182,311.0
1183,312.0
1184,316.0
1185,319.0
1186,322.0
1187,318.0
1188,316.0
1189,315.0
1190,312.0
1191,321.0
1192,326.0
1193,324.0
1194,324.0
1195,320.0
1196,314.0
1197,313.0
1198,316.0
1199,320.0
1200,324.0
1201,321.0
1202,314.0
1203,314.0
1204,318.0
1205,319.0
1206,318.0
1207,313.0
1208,316.0
1209,321.0
1210,318.0
1211,316.0
1212,317.0
1213,317.0
1214,321.0
1215,315.0
1216,314.0
1217,325.0
1218,337.0
1219,339.0
1220,333.0
1221,325.0
1222,320.0
1223,328.0
1224,335.0
1225,336.0
1226,328.0
1227,327.0
1228,328.0
1229,328.0
1230,324.0
1231,321.0
1232,321.0
1233,313.0
1234,313.0
1235,320.0
1236,314.0
1237,310.0
1238,302.0
1239,307.0
1240,314.0
1241,317.0
1242,316.0
1243,299.0
1244,296.0
1245,313.0
1246,324.0
1247,312.0
1248,307.0
1249,326.0
1250,322.0
1251,327.0
1252,330.0
1253,336.0
1254,352.0
1255,361.0
1256,376.0
1257,405.0
1258,436.0
1259,439.0
1260,420.0
1261,378.0
1262,326.0
1263,296.0
1264,297.0
1265,313.0
1266,328.0
1267,345.0
1268,358.0
1269,354.0
1270,348.0
1271,333.0
1272,323.0
1273,334.0
1274,351.0
1275,355.0
1276,347.0
1277,340.0
1278,338.0
1279,337.0
1280,335.0
1281,345.0
1282,346.0
1283,339.0
1284,335.0
1285,349.0
1286,352.0
1287,347.0
1288,338.0
1289,336.0
1290,364.0
1291,370.0
1292,363.0
1293,355.0
1294,354.0
1295,351.0
1296,357.0
1297,359.0
1298,362.0
1299,358.0
1300,360.0
1301,372.0
1302,371.0
1303,371.0
1304,377.0
1305,382.0
1306,381.0
1307,386.0
1308,389.0
1309,382.0
1310,380.0
1311,381.0
1312,366.0
1313,362.0
1314,369.0
1315,376.0
1316,374.0
1317,370.0
1318,362.0
1319,352.0
1320,335.0
1321,326.0
1322,320.0
1323,321.0
1324,315.0
1325,308.0
1326,307.0
1327,302.0
1328,299.0
1329,298.0
1330,299.0
1331,301.0
1332,297.0
1333,299.0
1334,299.0
1335,300.0
1336,297.0
1337,291.0
1338,299.0
1339,307.0
1340,313.0
1341,317.0
1342,308.0
1343,305.0
1344,299.0
1345,300.0
1346,311.0
1347,316.0
1348,311.0
1349,308.0
1350,313.0
1351,314.0
1352,310.0
1353,302.0
1354,306.0
1355,314.0
1356,316.0
1357,321.0
1358,325.0
1359,325.0
1360,321.0
1361,315.0
1362,306.0
1363,303.0
1364,310.0
1365,316.0
1366,319.0
1367,317.0
1368,318.0
1369,310.0
1370,315.0
1371,322.0
1372,326.0
1373,321.0
1374,309.0
1375,309.0
1376,314.0
1377,314.0
1378,318.0
1379,315.0
1380,325.0
1381,326.0
1382,313.0
1383,311.0
1384,315.0
1385,311.0
1386,306.0
1387,311.0
1388,320.0
1389,322.0
1390,319.0
1391,313.0
1392,319.0
1393,316.0
1394,317.0
1395,319.0
1396,312.0
1397,313.0
1398,313.0
1399,332.0
1400,336.0
1401,327.0
1402,319.0
1403,319.0
1404,313.0
1405,323.0
1406,325.0
1407,323.0
1408,329.0
1409,330.0
1410,327.0
1411,315.0
1412,326.0
1413,330.0
1414,324.0
1415,324.0
1416,335.0
1417,335.0
1418,328.0
1419,321.0
1420,324.0
1421,324.0
1422,330.0
1423,332.0
1424,311.0
1425,303.0
1426,317.0
1427,317.0
1428,318.0
1429,319.0
1430,323.0
1431,330.0
